target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,Corporate,102762,0,1,1,0.41265681,39.527322404,7.009955835,0,1,2.0291339172,998
0,OTHER,elementary,,50000,0,0,0,,36.451575717,0.9461112359,1,1,11.347945205,1000
0,OTHER,elementary,,65000,0,0,1,0.5337365591,33.915150835,5.5562467251,0,0,9.6658357662,1002
0,OTHER,elementary,Corporate,186827,0,1,0,22.540300179,36.530705891,0.8567332884,0,0,1.1060483569,1016
0,OTHER,elementary,Corporate,78877,0,1,,,31.561643836,1.8273972603,,,11.419178082,1022
0,OTHER,elementary,Corporate,130000,0,0,0,0.7974910394,30.178082192,1.9232876712,1,1,9.4547945205,1023
0,2NDFL,beginner,,134724,0,0,3,0.281765233,36.423654465,7.3589041096,1,1,11.183561644,1028
0,OTHER,elementary,,121000,0,0,1,1.6691980287,39.50273224,3.1003667939,1,1,9.6702298076,1044
0,2NDFL,elementary,Corporate,146761,0,1,2,0.7899193548,29.557197395,3.3243206827,0,0,8.543715847,1054
0,2NDFL,high,,37333,0,0,,,55.02739726,1.9917808219,,,9.5397260274,1058
0,OTHER,elementary,Corporate,49171,0,1,0,2.0789650538,30.789415375,1.9921551014,0,0,2.7318811288,1059
0,OTHER,beginner,,100000,0,0,1,0.8536290323,33.188030541,8.2841530055,1,1,10.070222322,1067
0,OTHER,elementary,,100000,0,0,1,0.4983198925,36.407103825,1.094355865,0,0,3.4423010704,1069
0,OTHER,elementary,Corporate,39366,0,0,1,0.4762992832,27.939726027,6.3068493151,1,1,7.7479452055,1077
0,OTHER,elementary,,150000,0,0,1,0.9859767025,44.409836066,11.81147541,0,0,8.2732240437,1095
0,OTHER,advanced,,70000,0,0,0,20.537051971,40.475409836,11.214260049,0,0,11.389602515,1109
0,2NDFL,elementary,,21390,0,0,,,41.416438356,11.495890411,,,10.44109589,1110
0,2NDFL,advanced,,39977,0,0,0,53.118055556,32.128415301,1.0361778576,0,0,11.603301145,1111
0,OTHER,high,,104400,0,0,0,0.6655241935,44.799176585,4.4109589041,1,1,11.046575342,1114
0,OTHER,elementary,VIP,439312,0,1,0,0.508266129,35.4008833,0.4754098361,0,0,10.562527135,1116
0,OTHER,elementary,Corporate,75869,0,0,,,49.707710158,14.594520548,,,4.6054794521,1121
0,OTHER,advanced,Corporate,39021,0,1,,,30.870424433,0.9252189535,,,2.3800134741,1122
0,OTHER,elementary,Corporate,85575,0,1,1,0.3084677419,33.531881129,2.5346208549,0,0,10.035990718,1123
0,OTHER,elementary,,16900,0,0,0,54.988530466,51.180821918,0.3890410959,1,1,6.0794520548,1129
0,2NDFL,elementary,,36063,0,0,0,1.3705645161,26.22860244,1.7272325773,0,0,6.1464106595,1132
0,OTHER,advanced,Corporate,42984,0,0,,,41.412628191,4.2739726027,,,1.7186391197,1140
0,OTHER,elementary,Corporate,90714,0,1,0,13.96124552,35.063013699,0.2572647653,0,1,10.75890411,1149
0,2NDFL,elementary,,18198,0,0,,,31.530054645,2.5767347855,,,8.6150909499,1151
0,OTHER,advanced,,20000,0,0,1,0.9562275986,27.732240437,4.894355865,0,0,7.5710382514,1158
0,OTHER,elementary,Corporate,117993,0,1,1,0.7321012545,28.807785014,4.9283329591,0,0,6.6516206303,1160
0,OTHER,elementary,Corporate,131876,0,1,0,,34.997260274,6.7726027397,0,0,11.556164384,1170
0,2NDFL,advanced,,17524,0,0,1,2.0503360215,29.835616438,1.8876712329,0,0,2.0876712329,1171
0,OTHER,elementary,Corporate,127435,0,1,0,1.4134408602,43.373486039,0.9625271353,0,0,9.2091024777,1177
0,OTHER,advanced,,100000,0,0,1,0.4722670251,35.830601093,5.749524665,0,0,10.338565761,1190
0,OTHER,elementary,Corporate,86398,0,1,,,28.817643536,7.8524590164,,,8.6833969609,1203
0,OTHER,elementary,Corporate,44947,0,1,1,0.5654569892,33.365768396,1.9986451082,0,0,8.886316341,1206
0,2NDFL,elementary,,,0,1,0,16.14249552,25.142465753,6.5589041096,0,0,2.1397260274,1210
0,OTHER,advanced,,45000,0,0,1,0.4331541219,41.69144397,2.957197395,0,0,8.8832247923,1211
0,2NDFL,elementary,,30110,0,0,,,26.397260274,2.3863013699,,,6.3095890411,1229
0,OTHER,advanced,Corporate,16114,0,1,1,0.5959453405,48.115068493,9.2794520548,0,0,2.9424657534,1233
0,OTHER,elementary,Corporate,38504,0,1,1,0.5379704301,28.582214238,1.6041320458,1,1,8.0136612022,1238
0,OTHER,advanced,Corporate,26872,0,1,1,2.9562051971,36.295081967,0.5683060109,0,0,11.446822367,1249
0,2NDFL,elementary,,162961,0,0,,,48.334246575,11.049315068,,,3.2465753425,1253
0,OTHER,elementary,,60000,0,0,0,7,44.06557377,8.8579234973,0,0,10.14559473,1254
0,2NDFL,elementary,Corporate,22145,0,1,,,42.923287671,6.1780821918,,,10.865753425,1255
0,OTHER,advanced,Corporate,33470,0,1,0,0.92484319,40.784287746,1.0692192529,0,0,9.9459315817,1256
0,OTHER,advanced,Corporate,44607,0,1,0,1362.5081317,34.81369863,0.495890411,1,1,6.0219178082,1258
0,OTHER,advanced,Corporate,20465,0,1,0,,37.168328468,1.1464106595,0,0,11.425862714,1259
0,OTHER,elementary,Corporate,217437,0,1,1,0.5373879928,32.013661202,1.5402874467,0,0,8.5491803279,1263
0,OTHER,elementary,Corporate,85068,0,1,0,0.3753808244,30.665753425,1.8,0,0,10,1267
0,OTHER,elementary,,34000,0,0,,,47.696721311,5.8750056142,,,1.8393891758,1269
0,OTHER,elementary,Corporate,35405,0,1,0,12.981541219,31.893150685,6.1452054795,0,0,10.917808219,1276
0,OTHER,beginner,Corporate,33398,0,1,0,1354.337052,29.145579759,0.7786885246,0,0,7.0990044165,1278
0,OTHER,elementary,Corporate,122235,0,1,,,40.503720338,3.2849315068,,,2.4438356164,1287
0,2NDFL,elementary,,34209,0,0,0,18.863239247,39.419178082,0.9433789954,1,3,2.6904109589,1288
0,2NDFL,advanced,,10440,0,0,0,22.311312724,30.4,1.7506849315,1,1,9.6657534247,1290
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1298
0,OTHER,elementary,Corporate,64342,0,1,,,52.019178082,1.1636574594,,,6.9945205479,1300
0,OTHER,elementary,VIP,965770,0,1,0,0.6995967742,35.721311475,0.5739950595,0,0,10.02878958,1310
0,OTHER,elementary,VIP,965770,0,1,0,0.6995967742,35.721311475,0.5739950595,0,0,10.02878958,1311
0,2NDFL,advanced,,35148,0,0,0,29.20703405,50.389041096,25.717808219,,,5.2307807471,1320
0,OTHER,advanced,Corporate,57606,0,1,1,0.3141129032,25.38769369,2.4397484842,0,0,5.2726251965,1323
0,OTHER,elementary,,350000,0,0,1,0.5416890681,35.108241635,7.6912568306,0,0,9.6013923198,1331
0,OTHER,advanced,,45000,0,0,1,2.0863351254,29.768328468,1.3135339472,0,1,9.1217531252,1335
0,OTHER,beginner,Corporate,179083,0,1,1,0.6308691756,27.825136612,4.0792349727,3,3,7.4205629164,1339
0,2NDFL,advanced,,20553,0,0,1,0.9230062724,42.776225765,1.3049928887,0,0,2.8748559024,1345
0,2NDFL,elementary,,88678,0,0,0,1.3481630824,30.158260349,1.4404521297,1,1,9.5993562392,1348
0,OTHER,advanced,Corporate,65521,0,1,2,0.891733871,31.715068493,4.6652968037,1,1,6.5561643836,1351
0,OTHER,advanced,Corporate,65521,0,1,2,0.891733871,31.715068493,4.6652968037,1,1,6.5561643836,1352
0,OTHER,beginner,,35484,0,0,1,1.0860439068,26.598143574,2.2638969983,0,0,5.7460887791,1357
0,OTHER,elementary,Corporate,119848,0,1,0,0.7006944444,27.274855902,1.5159517928,0,0,6.2830750805,1364
0,2NDFL,high,,37550,0,0,0,,30.698877161,1.0769593532,,,1.8084662026,1369
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1376
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1378
0,OTHER,high,,60000,0,0,0,17.922423835,25.8,0.5117748334,2,2,5.4575342466,1380
0,OTHER,elementary,,120000,0,0,0,0.4025761649,33.900359308,6.5113182124,0,0,9.7852908152,1382
0,2NDFL,elementary,,69415,0,0,,,41.863013699,10.62739726,,,9.753671682,1383
0,OTHER,advanced,Corporate,81060,0,1,,,29.214185194,8.8589939367,,,5.9287671233,1384
0,OTHER,advanced,Corporate,58264,0,1,0,5.7278225806,25.704191931,2.2220001497,0,0,5.4411782319,1385
0,OTHER,elementary,VIP,289676,0,1,,,37.583322105,2.9148289543,,,11.390710383,1386
0,OTHER,elementary,Corporate,16297,0,1,0,0.439202509,26.890410959,0.5363649974,0,0,2.4356164384,1387
0,OTHER,elementary,Corporate,30669,0,1,0,4.1200268817,26.032876712,0.5356763231,1,1,5.9917808219,1390
0,OTHER,elementary,,28000,0,0,1,0.9527553763,54.682191781,15.695890411,0,0,9.4219178082,1397
0,OTHER,elementary,,60000,0,0,3,0.8243503584,30.336986301,0.1890410959,0,0,9.0661576465,1400
0,2NDFL,elementary,,42429,0,0,1,0.7028225806,36.719013399,3.3863013699,0,0,11.665753425,1403
0,OTHER,elementary,Corporate,97369,0,1,1,0.40640681,38.640092821,4.6620106295,2,2,10.886668164,1407
0,OTHER,elementary,Corporate,20000,0,1,0,,28.580178157,0.4020959653,0,0,2.6240137735,1411
0,2NDFL,elementary,,159085,0,0,1,0.275515233,26.940609327,0.4754098361,3,3,6.8638969983,1412
0,OTHER,elementary,Corporate,107818,0,1,0,0.8635528674,54.099356239,12.734972678,0,0,8.9294932255,1414
0,2NDFL,elementary,,104400,0,0,,,51.99726776,3.4508196721,,,6.9168051501,1421
0,2NDFL,high,,65032,0,0,0,,29.628969234,9.6782843027,1,1,6.1467774534,1422
0,2NDFL,advanced,,24415,0,0,,,44.678666068,4.3999775432,,,4.6212890186,1425
0,OTHER,advanced,Corporate,44547,0,0,,,40.410958904,6.1589041096,,,10.375342466,1426
0,2NDFL,elementary,,,0,1,,,27.2551688,0.325136612,,,7.0031140055,1431
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1436
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1437
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1439
0,2NDFL,beginner,,228681,0,0,,,29.646575342,1.4356164384,,,9.5671232877,1441
0,2NDFL,elementary,,28402,0,0,,,27.783561644,3.1178082192,,,7.6876712329,1442
0,OTHER,elementary,,110000,0,0,0,1.0589157706,38.823122988,0.3278688525,0,0,8.412568306,1445
0,OTHER,elementary,Corporate,50626,0,1,4,0.36875,31.142465753,2.2520547945,0,0,1.5534246575,1448
0,OTHER,elementary,Corporate,50626,0,1,4,0.36875,31.142465753,2.2520547945,0,0,1.5534246575,1451
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1460
0,2NDFL,elementary,,133805,0,0,0,,27.773224044,1.2981959728,0,0,7.2650273224,1464
0,OTHER,elementary,,40000,0,0,0,0.8972446237,39.040294932,1.1909798638,0,0,6.8074182199,1468
0,OTHER,elementary,Corporate,171572,0,1,2,0.3060035842,31.328767123,9.7780821918,0,0,4.0493150685,1474
0,OTHER,elementary,Corporate,29426,0,1,0,8.2456541219,29.681188712,0.2595628415,0,0,9.2894078898,1476
0,OTHER,elementary,,13090,0,1,,,28.505464481,0.2950819672,,,6.3235346957,1480
0,OTHER,elementary,Corporate,25208,0,1,1,0.796438172,28.859839808,3.3469945355,0,0,4.226963096,1483
0,OTHER,elementary,Corporate,60001,0,1,,,37.978082192,0.3500411707,,,12.852773411,1488
0,OTHER,advanced,,70000,0,0,,,51.323287671,13.761643836,,,6.1890410959,1497
0,OTHER,advanced,Corporate,90000,0,0,,,48.599520922,0.8426903211,,,3.4904109589,1498
0,2NDFL,elementary,,140071,0,0,0,,36.811520323,7.7649449809,2,2,11.603301145,1502
0,OTHER,advanced,,40000,0,0,0,26.114202509,25.64147017,2.1976345535,0,0,5.3565386631,1509
0,OTHER,elementary,,80000,0,0,,,46.092342241,14.207410734,,,1.078643611,1511
0,OTHER,advanced,,50000,0,0,1,0.8512768817,45.934246575,7.3808219178,1,1,0.6542780148,1516
0,OTHER,advanced,,50000,0,0,1,0.8512768817,45.934246575,7.3808219178,1,1,0.6542780148,1518
0,OTHER,advanced,Corporate,46648,0,1,2,0.4333333333,25.545205479,0.5149337525,1,1,4.5477206378,1526
0,2NDFL,elementary,,20010,0,0,,,37.390777753,5.1195448761,,,9.1907777528,1528
0,OTHER,elementary,Corporate,124479,0,1,0,2.9532258065,26.756164384,3.6657534247,1,1,3.6383561644,1531
0,OTHER,elementary,Corporate,64909,0,1,1,0.7681003584,31.079452055,9.5780821918,0,0,0.5796691369,1534
0,OTHER,elementary,Corporate,64909,0,1,1,0.7681003584,31.079452055,9.5780821918,0,0,0.5796691369,1535
0,2NDFL,elementary,,24011,0,0,0,0.9564964158,45.765588742,2.4751777828,1,1,0.6423010704,1536
0,2NDFL,elementary,,24011,0,0,0,0.9564964158,45.765588742,2.4751777828,1,1,0.6423010704,1537
0,2NDFL,elementary,,,0,1,2,0.271438172,31.598293285,1.1736357512,0,0,10.154457669,1541
0,OTHER,advanced,Corporate,25000,0,0,,,38.417643536,0.1448087432,,,10.965588742,1546
0,OTHER,elementary,,48059,0,0,1,-1.139829749,53.083853582,0.3863013699,1,1,8.0602739726,1547
0,OTHER,elementary,Corporate,48583,0,1,1,1.1855958781,25.559151134,3.3125757916,0,0,5.4605209971,1552
0,OTHER,beginner,Corporate,210588,0,1,2,0.502374552,46.095972752,0.7213114754,0,0,1.054876862,1558
0,OTHER,elementary,Corporate,187210,0,1,,,40.790687926,9.061179729,,,10.008219178,1566
0,2NDFL,advanced,,33253,0,0,,,47.980821918,0.3917808219,,,2.904109589,1567
0,OTHER,advanced,,60000,0,0,1,1.2810259857,27.975409836,4.9276068568,0,0,5.9687027472,1571
0,OTHER,elementary,,60000,0,0,1,0.3112679211,41.984444943,11.800546448,0,0,9.7899243955,1588
0,2NDFL,elementary,,91388,0,0,,,35.04109589,8.202739726,,,5.0120892282,1590
0,OTHER,high,,58000,0,0,0,5.4717293907,31.422479227,5.3676847069,1,1,9.4526162138,1594
0,OTHER,beginner,,88000,0,0,1,0.9911066308,37.192012875,5.5068493151,1,1,10.547945205,1596
0,OTHER,elementary,,30000,0,0,,,26.04165731,0.631147541,,,5.6553559398,1606
0,2NDFL,elementary,,102558,0,0,1,0.892047491,31.276712329,3.7315068493,3,3,8.4537165956,1616
0,OTHER,advanced,Corporate,17363,0,1,0,1.9903001792,36.763140954,18.553424658,0,0,8.8915562542,1618
0,2NDFL,elementary,,,0,1,2,1.0857750896,47.715846995,4.7495171794,0,0,2.6974623849,1625
0,2NDFL,advanced,,13267,0,0,0,,25.182214238,2.9575567033,0,0,4.5137210869,1632
0,OTHER,elementary,Corporate,42131,0,1,,,45.841821993,9.1623699379,,,0.6912568306,1634
0,OTHER,advanced,Corporate,26199,0,1,,,48.776734786,0.5630361554,,,3.7431693989,1639
0,2NDFL,elementary,,19127,0,0,,,25.873972603,4.2191780822,,,5.7643835616,1650
0,OTHER,advanced,Corporate,44518,0,1,,,43.907103825,12.795081967,,,8.606557377,1652
0,2NDFL,elementary,,12366,0,0,0,1.1115815412,38.775342466,2.0301369863,1,2,11.8,1657
0,OTHER,elementary,Corporate,40847,0,1,1,0.9545922939,29.030698406,1.9622052549,0,0,7.4580956658,1662
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1667
0,OTHER,elementary,Corporate,49040,0,1,1,0.4425179211,31.057294708,1.5175686803,1,1,9.8737330639,1669
0,OTHER,elementary,Corporate,22655,0,1,0,28.701075269,32.396174863,1.8447189161,0,0,9.2556778202,1673
0,2NDFL,elementary,,37117,0,0,,,52.270589116,0.7445617187,,,7.1308630886,1675
0,OTHER,elementary,Corporate,36012,0,1,1,0.5076612903,26.948828505,0.5,0,0,6.6091024777,1676
0,OTHER,elementary,Corporate,36012,0,1,1,0.5076612903,26.948828505,0.5,0,0,6.6091024777,1678
0,OTHER,elementary,,150000,0,0,1,2.9612679211,34.646822367,4.7404371585,0,0,9.8988771615,1681
0,OTHER,advanced,,40000,0,0,1,0.9929435484,52.517164458,15.486338798,1,1,7.0294932255,1682
0,2NDFL,elementary,,50534,0,0,1,0.9289202509,28.875177783,6.6724380567,0,0,8.6203832622,1683
0,OTHER,elementary,Corporate,80876,0,1,0,13.078068996,56.02739726,6.5424657534,1,1,10.906849315,1684
0,2NDFL,advanced,,27654,0,0,0,11.562925627,27.317808219,6.898630137,0,0,6.3616438356,1695
0,OTHER,elementary,Corporate,53677,0,1,0,13.120967742,35,0.5287671233,1,1,11.246575342,1697
0,OTHER,elementary,,170000,0,0,1,0.6390681004,31.142465753,0.3803652968,0,0,11.093150685,1707
0,OTHER,high,,180000,0,0,0,,40.615629912,1.7142600494,0,0,10.519739501,1711
0,2NDFL,advanced,,40828,0,0,2,1,53.38630137,17.635616438,0,0,8.353050378,1725
0,2NDFL,elementary,,18798,0,0,,,26.038356164,5.0119994012,,,5.9589041096,1727
0,OTHER,elementary,,35000,0,0,0,35.212880824,53.584123063,0.3797814208,,,8.3633879781,1731
0,OTHER,elementary,Corporate,21329,0,1,0,,51.926229508,1.4870274721,0,0,6.8651096639,1733
0,OTHER,advanced,Corporate,38345,0,1,1,0.6968637993,36.450819672,2.3602889438,0,0,2.4561793547,1735
0,2NDFL,high,Corporate,28957,0,1,,,25.373987574,0.2786885246,,,5.3000149712,1739
0,2NDFL,advanced,,32899,0,0,0,0.5379256272,27.581383337,4.2759562842,0,1,4.0655737705,1750
0,2NDFL,elementary,,31311,0,0,0,,27.773224044,0.5966165132,,,6.1062055543,1752
0,OTHER,elementary,Corporate,25323,0,1,,,27.75890411,3.4246575342,,,7.4876712329,1756
0,OTHER,advanced,Corporate,29258,0,1,,,29.486503481,1.3412980013,,,5.9988322479,1763
0,OTHER,elementary,Corporate,106071,0,1,,,48.764383562,2.7342465753,,,3.6904109589,1772
0,OTHER,elementary,Corporate,103619,0,1,0,0.6340725806,40.74045213,15.063739801,1,1,9.0637398009,1776
0,2NDFL,advanced,,32330,0,0,1,0.4109767025,46.964383562,11.4,0,0,1.9506849315,1777
0,OTHER,elementary,Corporate,106000,0,1,3,0.2196460573,39.628415301,1.919746987,1,1,9.8046784939,1779
0,OTHER,beginner,,120000,0,0,,,27.737704918,1.3661202186,,,6.7935174789,1788
0,OTHER,elementary,Corporate,46910,0,1,0,24.152329749,34.885814806,1.5570476832,0,0,10.225540834,1793
0,OTHER,elementary,,55000,0,0,0,2.9909274194,40.06557377,1.894355865,0,0,2.8395613444,1798
0,2NDFL,beginner,VIP,191109,0,0,2,0.4736111111,46.021678269,7.2896174863,0,0,0.9011303241,1800
0,2NDFL,elementary,Corporate,9251,0,1,0,,30.492147616,0.281420765,1,1,6.7031065199,1802
0,OTHER,elementary,Corporate,120517,0,1,2,0.7014560932,33.73050378,3.737704918,0,0,2.5852983008,1804
0,OTHER,advanced,Corporate,38124,0,1,0,13.691442652,42.367497567,0.4945355191,0,0,7.1291414028,1815
0,OTHER,elementary,Corporate,25259,0,1,0,0.9193324373,35.822404372,0.5355191257,0,0,9.8066771465,1834
0,OTHER,advanced,Corporate,28304,0,1,,,27.638356164,0.7160041919,,,3.0739726027,1840
0,OTHER,advanced,,18000,0,0,0,0.5998655914,29.82422337,0.7447713152,1,1,8.6461411782,1841
0,OTHER,elementary,Corporate,60000,0,0,0,0.4726478495,30.334246575,0.7794445692,0,0,0.1917808219,1847
0,2NDFL,elementary,,27403,0,0,0,,25.274855902,0.9515682312,,,0.9789654914,1849
0,OTHER,elementary,Corporate,70805,0,1,,,31.745901639,3.3196721311,,,9.7089452803,1852
0,OTHER,elementary,Corporate,31513,0,1,,,27.695890411,1.8657534247,,,4.6348678793,1855
0,2NDFL,advanced,,29827,0,0,,,32.040983607,7.8005464481,,,10.226394191,1857
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1862
0,OTHER,elementary,,90000,0,0,1,-0.588866487,40.093150685,2.4904109589,1,1,12.084931507,1869
0,2NDFL,elementary,,48974,0,0,0,39.921258961,25.212530878,0.9303390972,0,0,5.1385582753,1871
0,OTHER,elementary,Corporate,53569,0,1,,,27.254794521,1.6301369863,,,7.2164383562,1873
0,OTHER,advanced,Corporate,48205,0,1,,,26.531506849,1.6505951044,,,3.5479452055,1874
0,OTHER,elementary,,33000,0,0,1,0.5071460573,25.441178232,2.2850138483,0,0,5.3124111086,1877
0,2NDFL,advanced,,30643,0,0,0,2.175515233,39.281420765,18.533999551,0,0,10.616191332,1881
0,OTHER,advanced,,27000,0,0,0,5.4040098566,27.139726027,0.0904109589,0,0,7.0575342466,1883
0,OTHER,advanced,,27000,0,0,0,5.4040098566,27.139726027,0.0904109589,0,0,7.0575342466,1884
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1888
0,OTHER,high,Corporate,20706,0,1,0,48.732683692,49.432876712,30.506849315,0,0,4.4209222247,1895
0,2NDFL,advanced,,19173,0,0,1,0.408938172,29.643191856,0.3473014447,0,0,4.6514110338,1904
0,OTHER,advanced,Corporate,46900,0,1,0,1.8911962366,33.247780522,4.4617486339,0,0,2.5327120293,1905
0,OTHER,elementary,,55000,0,0,1,0.44390681,27.961748634,2.4310202859,0,0,7.4145819298,1907
0,OTHER,elementary,,55000,0,0,1,0.44390681,27.961748634,2.4310202859,0,0,7.4145819298,1908
0,OTHER,elementary,Corporate,81718,0,1,0,0.5650089606,32.027322404,5.3328916835,0,0,1.8123437383,1910
0,OTHER,high,Corporate,27955,0,1,,,47.243835616,7.0328767123,,,2.1424657534,1912
0,2NDFL,advanced,Corporate,43432,0,1,,,27.652054795,3.5095890411,,,7.6082191781,1914
0,OTHER,elementary,Corporate,50128,0,1,0,51.797715054,28.163934426,2.4751777828,0,0,7.9863387978,1919
0,OTHER,advanced,,19000,0,0,0,6.6952732975,49.724672505,2.584946478,0,0,4.6972752452,1920
0,OTHER,elementary,,25000,0,0,2,0.3377912186,43.661202186,15.87431694,0,1,10.565416573,1925
0,OTHER,elementary,,25000,0,0,2,0.3377912186,43.661202186,15.87431694,0,1,10.565416573,1926
0,2NDFL,high,,46874,0,0,0,3.0797267025,28.31420765,1.0140729096,0,0,6.3373605809,1928
0,OTHER,elementary,,100000,0,0,2,0.7938172043,36.350684932,1.3646605285,1,1,5.2280485066,1932
0,OTHER,elementary,Corporate,81842,0,1,,,34.715068493,1.5178082192,,,11.331506849,1934
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1939
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1940
0,OTHER,elementary,Corporate,35000,0,0,,,37.12948574,0.3698630137,,,11.975342466,1947
0,2NDFL,elementary,,14113,0,0,,,29.13221798,4.1369863014,,,8.3945130624,1949
0,OTHER,beginner,,110000,0,0,2,0.5369175627,37.088195224,1.2794520548,5,5,6.1123287671,1952
0,OTHER,elementary,,54780,0,0,0,56.379637097,29.955363425,2.6238565761,1,1,5.3827606857,1957
0,OTHER,elementary,,120000,0,0,1,0.2842741935,27.519125683,3.9617486339,0,0,6.4786510966,1960
0,OTHER,elementary,,250000,0,0,1,0.2849238351,49.388240138,0.3772812336,0,0,4.3033086309,1966
0,OTHER,elementary,,70000,0,0,1,0.2466173835,31.161000075,1.073328842,0,0,9.8130548694,1971
0,2NDFL,elementary,,157489,0,0,1,0.4115367384,57.510315143,3.6418219927,1,1,3.8278688525,1975
0,OTHER,elementary,,39157,0,0,,,26.504109589,0.8042667864,,,6.4109589041,1985
0,2NDFL,elementary,,63183,1,0,0,4.2832885305,36.717808219,1.9726027397,2,2,2.3369863014,1994
0,OTHER,advanced,Corporate,29200,0,1,0,3.6687948029,27.579234973,2.1195448761,0,0,7.3715846995,2005
0,OTHER,elementary,Corporate,20010,0,1,,,27.195239165,0.5409836066,,,7.1431843701,2019
0,OTHER,beginner,,24000,0,0,,,40.933812411,14.421483644,,,10.706415151,2023
0,OTHER,elementary,,80000,0,0,0,0.3474014337,30.578082192,0.4102702298,2,2,10.076712329,2024
0,OTHER,advanced,,50000,0,0,1,0.4987007168,38.661658807,2.1137136013,0,0,10.089056067,2029
0,OTHER,elementary,,200000,0,0,0,0.2739695341,49.768508122,3.080836889,0,0,4.6233026424,2033
0,2NDFL,elementary,,43183,0,0,1,0.246281362,27.092506924,0.2623699379,1,1,7.0514110338,2044
0,OTHER,high,Corporate,26307,0,1,0,,31.014087881,3.6962796617,,,3.2086084288,2045
0,OTHER,advanced,,60000,0,0,0,3.4713709677,40.427157721,7.0025001871,1,1,4.887431694,2046
0,OTHER,beginner,Corporate,46550,0,1,0,1.1817876344,51.964480874,0.7390822666,0,0,6.6130548694,2047
0,OTHER,elementary,,70000,0,0,0,1.7993055556,33.339082267,0.8212740475,0,0,5.9966165132,2063
0,OTHER,advanced,Corporate,30885,0,1,0,2.5683467742,28.363387978,3.6393442623,1,1,2.2618459466,2072
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2081
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2082
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2084
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2085
0,2NDFL,elementary,,47472,0,0,2,0.6316532258,40.216438356,18.128767123,1,1,1.4222471742,2091
0,OTHER,elementary,,85000,0,0,1,1.1213037634,37.533438132,0.2540983607,0,0,8.4868627891,2095
0,OTHER,elementary,Corporate,100640,0,1,1,1.0544578853,34.484931507,7.101369863,0,0,7.5287671233,2099
0,OTHER,elementary,,55000,0,0,1,0.9873879928,36.955520623,6.0212740475,1,1,12.103825137,2103
0,OTHER,elementary,Corporate,83236,0,1,4,0.9501792115,33.236245228,4.6378845722,1,1,8.9657534247,2107
